class,id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at
human,18469490,4kingandcountry,4kingandcountry,22686,141692,264,16793,763,https://t.co/m8JMwgJdpm,,,"Nashville, TN | Australia",False,False,True,http://pbs.twimg.com/profile_images/1355018027998343170/-zigAUEK_normal.jpg,False,https://abs.twimg.com/images/themes/theme11/bg.gif,333333,https://pbs.twimg.com/profile_images/1355018027998343170/-zigAUEK_normal.jpg,000000,False,D0D4D5,http://abs.twimg.com/images/themes/theme11/bg.gif,000000,000000,,False,False,False,True,False,"Join us on the voyage. | We are: @JoelSmallbone & @LukeSmallbone | Text us: 615-257-9555 
'Amen' (Reborn) feat. @lecrae + @TWFtonywilliams, available now.",False,False,2008-12-30 04:12:11
human,797009297876123652,Fifty Sheds of Grey,50ShedsofGrey,0,393,0,25,2,,,,,True,False,False,http://pbs.twimg.com/profile_images/909084197322674177/1JlSSdSN_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/909084197322674177/1JlSSdSN_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,.,False,False,2016-11-11 09:33:19
human,338163791,江崎びす子,BisukoEzaki,37320,126369,4230,30136,1381,https://t.co/ID1T6wpK5o,,,Tokyo Harajuku,False,False,False,http://pbs.twimg.com/profile_images/1354184844587134976/db5ehkm3_normal.jpg,True,https://abs.twimg.com/images/themes/theme10/bg.gif,FEC1E5,https://pbs.twimg.com/profile_images/1354184844587134976/db5ehkm3_normal.jpg,FFFFFF,True,FFFFFF,http://abs.twimg.com/images/themes/theme10/bg.gif,FE44B0,FE82CB,,False,False,False,False,False,「病みかわいい」の人。イラストレーター･漫画家(@bisuko_ezaki)(@mnhr__chan)(@geki_mana)(@usatan_mhc)(@be__official)【ezakibisuko@gmail.com】☜お仕事ご依頼は此方 #ぱすてる_jp として世界にゆめかわ、病みかわカルチャーを発信中,False,False,2011-07-19 05:03:51
human,2685951655,5REDVELVET,5REDVELVET,38067,312730,28,172,2460,https://t.co/JmXNHkkt0T,,,Worldwide,False,False,True,http://pbs.twimg.com/profile_images/1297234156858912768/ye7mbu77_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/1297234156858912768/ye7mbu77_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,60ABEC,,False,False,False,False,False,"Since July 28, 2014 || RED VELVET Official Twitter Account: @RVsmtown ||  RED VELVET Support Accounts: @SupportRV @RVElites @reveluvunion",False,False,2014-07-27 20:55:32
human,1566174187,UPDATES 5️⃣🆘,5SOSWWnews,62465,70898,277,8511,200,https://t.co/OX24oxH1EH,,,Austria,False,False,False,http://pbs.twimg.com/profile_images/1007630128791289857/8gY15bgH_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1007630128791289857/8gY15bgH_normal.jpg,FFFFFF,True,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1B95E0,,False,False,False,False,False,"Laura | Just a girl obsessed with music | sometimes Updates, sometimes random posts | 5SOS, 1D, TØP & more | followed by 4/4 + BandAcc (5SOS) | questions? ⬇️",False,False,2013-07-03 16:22:47
human,726969781,عبدالله العـتيبي.,6G5,47688,93568,352,403,40,https://t.co/6yrHuJHWsr,,,,True,False,True,http://pbs.twimg.com/profile_images/1341289434822619136/88e68m67_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1341289434822619136/88e68m67_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,أنتظر مستقبلي الجميل.,False,False,2012-07-30 22:18:11
human,15593696,8 News NOW,8NewsNow,182166,245188,2118,10435,1654,https://t.co/fpexjYcBX5,,,"Las Vegas, Nevada",False,False,True,http://pbs.twimg.com/profile_images/1099016552718819328/qh2b_Fyi_normal.jpg,True,https://abs.twimg.com/images/themes/theme14/bg.gif,333333,https://pbs.twimg.com/profile_images/1099016552718819328/qh2b_Fyi_normal.jpg,FFFFFF,False,C0DFEC,http://abs.twimg.com/images/themes/theme14/bg.gif,131516,125BB5,,False,False,False,True,False,"#BreakingNews, #VegasTraffic, #VegasWeather, #WeatherNOW, #8OnYourSide, #ITEAM8, #GoodDayLV #Sports8 and more from the CBS affiliate in Las Vegas. #8NN",False,False,2008-07-25 03:39:39
human,884092539418152960,تابعني اتابعك,8S88S,6701,567,717,92,0,,,,المملكة العربية السعودية,True,False,False,http://pbs.twimg.com/profile_images/884605950128246784/UeyPuRZd_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/884605950128246784/UeyPuRZd_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,,False,False,2017-07-09 16:51:01
human,337741447,Football Trolls,FootballlTrolls,19162,114340,256,62,462,,,,Worldwide,False,False,True,http://pbs.twimg.com/profile_images/1294545767688855560/pJTTK9m__normal.jpg,True,https://abs.twimg.com/images/themes/theme14/bg.gif,333333,https://pbs.twimg.com/profile_images/1294545767688855560/pJTTK9m__normal.jpg,000000,True,EFEFEF,http://abs.twimg.com/images/themes/theme14/bg.gif,14140E,918A09,,False,False,False,False,False,WARNING: Don't Follow us if you can't take a troll on your favourite team/player. (Parody) 18+ https://t.co/2RyHF20Ww1 Footyjokesglobal@gmail.com,False,False,2011-07-18 14:22:14
human,346146611,سِــــيِْچَــارَ 🚬,seegaar_q8,94517,74763,786,1970,27,https://t.co/hmBETbWjaj,,,الكويت,True,False,False,http://pbs.twimg.com/profile_images/1327818507447308288/xm_aseda_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1327818507447308288/xm_aseda_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,‏‏مو فاضي احط بايو,False,False,2011-07-31 20:11:35
human,520250204,Bluewater.,3wllz,3821,80072,284,204,35,,,,,False,False,True,http://pbs.twimg.com/profile_images/1355972544151621633/uDM9B1hF_normal.jpg,True,https://abs.twimg.com/images/themes/theme9/bg.gif,666666,https://pbs.twimg.com/profile_images/1355972544151621633/uDM9B1hF_normal.jpg,181A1E,False,252429,http://abs.twimg.com/images/themes/theme9/bg.gif,1A1B1F,2FC2EF,,True,False,False,False,False,There is always hope worth waiting for.,False,False,2012-03-10 09:31:58
human,374294966,Mike Modano,9modano,7126,317388,483,241,1141,https://t.co/0kgATwPJf4,,,"Park City, UT",False,False,True,http://pbs.twimg.com/profile_images/1302745166378184704/VkqK_BcO_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1302745166378184704/VkqK_BcO_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,False,False,False,True,False,"Mountain life. Allison, Jack, Kate, Reese, Luca, Quinn",False,False,2011-09-16 02:06:51
human,83291674,AAN Afghanistan,AANafgh,15524,156551,258,429,728,http://t.co/dhq776HL7x,,,Kabul,False,False,False,http://pbs.twimg.com/profile_images/1235202001102868480/7pv0dToi_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1235202001102868480/7pv0dToi_normal.jpg,C0DEED,True,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,False,False,False,False,False,Afghanistan Analysts Network (AAN): independent Kabul-based policy research organisation - retweet does not imply endorsement,False,False,2009-10-18 03:57:55
human,80628196,AARP,AARP,61550,134974,1272,4616,2561,https://t.co/ATUJ1wKx5a,,,,False,False,False,http://pbs.twimg.com/profile_images/1311672026734698496/-JNk4xc5_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1311672026734698496/-JNk4xc5_normal.jpg,B2B2B2,False,B2B2B2,http://abs.twimg.com/images/themes/theme1/bg.png,CCCCCC,CD3129,,False,False,False,True,False,AARP is leading a revolution in the way people view & live life after 50,False,False,2009-10-07 17:18:41
human,95064543,ABC The Drum,ABCthedrum,46487,168871,1131,2116,2010,https://t.co/dJYyUeNOaI,,,Australia,False,False,True,http://pbs.twimg.com/profile_images/1092224181213642752/cwebs_Au_normal.jpg,False,https://abs.twimg.com/images/themes/theme9/bg.gif,666666,https://pbs.twimg.com/profile_images/1092224181213642752/cwebs_Au_normal.jpg,FFFFFF,False,252429,http://abs.twimg.com/images/themes/theme9/bg.gif,000000,FF691F,,False,False,False,True,False,Mon-Fri 6:00pm ABC TV & 11:00pm AEDT ABC News | Quotes represent the views of individual panellists and aren’t a reflection of the views of The Drum,False,False,2009-12-06 20:16:11
human,227942485,Above.Millions®,ABOVEMILLIONS_,73970,126248,125506,2407,120,https://t.co/WLggbjW4S8,,,Where Dreams Come True.,False,False,False,http://pbs.twimg.com/profile_images/1323844527946256384/lw5hpNhx_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,A7A7A7,https://pbs.twimg.com/profile_images/1323844527946256384/lw5hpNhx_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,A7A7A7,,False,False,False,False,False,We ship ALL around the world. 🚀,False,False,2010-12-18 07:46:20
human,175524309,👁,AK_ODi,806,79677,43944,768,63,,,,"Boston, MA",False,False,True,http://pbs.twimg.com/profile_images/1342210390005067781/z7w_WSz6_normal.jpg,True,https://abs.twimg.com/images/themes/theme14/bg.gif,AD0728,https://pbs.twimg.com/profile_images/1342210390005067781/z7w_WSz6_normal.jpg,000000,True,050005,http://abs.twimg.com/images/themes/theme14/bg.gif,000305,035717,,False,False,False,False,False,,False,False,2010-08-06 21:13:51
human,1053508374367739904,A,ALAHLISA,25,0,13,103,0,,,,,True,True,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,,333333,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,True,False,False,Consider it done !,False,False,2018-10-20 04:49:04
human,467646256,خبر عاجل الإخبارية🇰🇼,ALAKBArKWWT,59927,117121,30027,1678,250,,,,للتواصل واتس 66922814,True,False,True,http://pbs.twimg.com/profile_images/1335399014448193536/BvrFHMBr_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1335399014448193536/BvrFHMBr_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,اول خدمة إخبارية في الكويت,False,False,2012-01-18 18:00:19
human,3011737321,EYAD AL-BASRAWI,ALBASRAWI_EYAD,10125,143859,1571,2607,21,https://t.co/GarHCk8Ftq,,,MBA| ExecDiploma Human Capital,True,False,False,http://pbs.twimg.com/profile_images/1063868532688080896/Yhcuft_N_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1063868532688080896/Yhcuft_N_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,True,False,رئيس مجلس إدارة @GSMRgulf |مهتم ب #الطاقة و #إدارة_التغير و #التفكير_الاستراتيجي| ادعم #المهندس_السعودي و #التوطين و #العمل_التطوعي لتحقيق #رؤية_السعودية_2030,False,False,2015-02-06 22:14:09
human,2282284649,كويتاوي ملكي,ALHURAIB4,19936,101101,111195,972,26,,,,,True,False,False,http://pbs.twimg.com/profile_images/1309804489927462912/tiedKdaT_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1309804489927462912/tiedKdaT_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,حذراك تعطي صغيرين العقول اهتمام وحذراك تعطي خبيثين الطبايع ثقـــه,False,False,2014-01-14 20:48:22
human,419328316,السعودية للكهرباء,ALKAHRABA,14268,628501,19,520,533,https://t.co/a5yyMn35VE,,,Saudi Arabia,False,False,False,http://pbs.twimg.com/profile_images/1241157566039760899/Bkk-y1be_normal.jpg,True,https://abs.twimg.com/images/themes/theme14/bg.gif,333333,https://pbs.twimg.com/profile_images/1241157566039760899/Bkk-y1be_normal.jpg,000000,True,EFEFEF,http://abs.twimg.com/images/themes/theme14/bg.gif,131516,1B95E0,,False,False,False,True,False,نمد الوطن بالطاقة الكهربائية، نسعد بمتابعتكم، ونخدم مشتركينا عبر: @AlkahrabaCare -- We power the nation. We are pleased to serve you. For customers support,False,False,2011-11-23 07:00:45
human,91240835,Andy C,ANDYC_ram,36054,108275,475,7103,872,https://t.co/RfC239ye8F,,,Hornchurch,False,False,False,http://pbs.twimg.com/profile_images/1141422900571979782/TmjV_837_normal.jpg,True,https://abs.twimg.com/images/themes/theme14/bg.gif,333333,https://pbs.twimg.com/profile_images/1141422900571979782/TmjV_837_normal.jpg,000000,True,EFEFEF,http://abs.twimg.com/images/themes/theme14/bg.gif,131516,009999,,False,False,False,True,False,"@RamRecordsLtd , Drum & Bass.",False,False,2009-11-20 01:30:02
human,378325163,Apryl Jones,APRYLSJONES,726,211120,43,15,163,,,,LA,False,False,False,http://pbs.twimg.com/profile_images/1288332898550964224/I28esxyn_normal.jpg,True,https://abs.twimg.com/images/themes/theme14/bg.gif,333333,https://pbs.twimg.com/profile_images/1288332898550964224/I28esxyn_normal.jpg,EEEEEE,True,EFEFEF,http://abs.twimg.com/images/themes/theme14/bg.gif,131516,009999,,False,False,False,True,False,Bookapryljones@gmail.com Snapchat/instagram: Aprylsjones,False,False,2011-09-23 00:56:10
human,465085290,ASLAN RUHU,ASLAN_RUHU,19298,79438,35,4278,61,,,,,False,False,False,http://pbs.twimg.com/profile_images/1062026435865559041/MHIhvq6x_normal.jpg,True,https://abs.twimg.com/images/themes/theme14/bg.gif,333333,https://pbs.twimg.com/profile_images/1062026435865559041/MHIhvq6x_normal.jpg,FFFFFF,True,EFEFEF,http://abs.twimg.com/images/themes/theme14/bg.gif,131516,009999,,False,False,False,False,False,"M.K.ATATÜRK | ASY-Baba Gündüz-Metin OKTAY-Metin KURT-HAGI-Hakan -Bülent-TAFFAREL | Tarihine ve onu yazanlara Sahip çıktığın, Saygı duyduğun kadar BÜYÜKSÜN",False,False,2012-01-15 23:20:57
human,1062384240376057856,Decaído.,decaidoh,1178,1083,31,2449,1,https://t.co/SuT6lE2Z6B,,,España,False,False,False,http://pbs.twimg.com/profile_images/1359952626549481476/nyNjbC-f_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/1359952626549481476/nyNjbC-f_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,000000,,False,False,False,False,False,des(ordenando) mi vida :),False,False,2018-11-13 16:38:35
human,359245295,عبدالله الفقيّر,A_alfugaier,69286,201475,691,681,519,https://t.co/Re59rqeqr0,,,Kingdom of Saudi Arabia,False,False,True,http://pbs.twimg.com/profile_images/1324404255663493121/qITNE_0H_normal.jpg,True,https://abs.twimg.com/images/themes/theme5/bg.gif,E7D6BC,https://pbs.twimg.com/profile_images/1324404255663493121/qITNE_0H_normal.jpg,DB6149,True,A3633D,http://abs.twimg.com/images/themes/theme5/bg.gif,4E523B,2F201D,,False,False,False,True,False,اعلامي سعودي | سفير لكل عمل خير | قلبي في بريدة | جسدي في الرياض | الوطن حب و إنتماء و وفاء 🇸🇦,False,False,2011-08-21 07:44:21
human,3097948927,レヴィン(仮),A_sReViN,12456,30332,39610,20929,99,,,,,True,False,False,http://pbs.twimg.com/profile_images/947259268163559425/lKsIeNXt_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/947259268163559425/lKsIeNXt_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,抹茶が大好き,False,False,2015-03-19 13:10:43
human,938469204021469184,Aaron Boone,AaronBoone_ESPN,0,177,5,0,2,,,,"New York, NY",True,False,False,http://pbs.twimg.com/profile_images/938470089191456768/N5CmSjKd_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/938470089191456768/N5CmSjKd_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,33rd Manager of the New York Yankees,False,False,2017-12-06 18:04:28
human,119456978,Ashish Khetan,AashishKhetan,16237,229004,511,182,266,,,,"Mumbai, India",False,False,True,http://pbs.twimg.com/profile_images/1162054432265084929/3A_LHFf4_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1162054432265084929/3A_LHFf4_normal.jpg,000000,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,False,False,False,True,False,"“Let everything happen to you
Beauty and terror
Just keep going
No feeling is final”",False,False,2010-03-03 18:21:52
human,369597274,Ab. Hamid32,AbHamid32,5092,107920,284,40,12,,,,,True,False,True,http://pbs.twimg.com/profile_images/560113479068037120/wD4c57UM_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/560113479068037120/wD4c57UM_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,2011-09-07 16:38:44
human,1634516120,loser,lilbitofabbey,119271,64015,94,82481,88,https://t.co/o5MJAmqAk5,,,in bed probably,False,False,True,http://pbs.twimg.com/profile_images/1227384600344707072/GmIoBnb5_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/1227384600344707072/GmIoBnb5_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,ABB8C2,,False,False,True,False,False,nothing happens✨ | CSULB | 7.20.19❣️,False,False,2013-07-31 03:50:54
human,1039491917145432064,م د,Abo_Mrzoq,7,10,11,2,0,,,,لا اله الا الله,True,True,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,,333333,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,,False,False,2018-09-11 12:32:40
human,181376957,Abo Zainab,Abozainab939,45120,23305,361,7396,7,,,,khorfakan,False,False,False,http://pbs.twimg.com/profile_images/733396779140579330/Lhy0DxVQ_normal.jpg,True,https://abs.twimg.com/images/themes/theme9/bg.gif,666666,https://pbs.twimg.com/profile_images/733396779140579330/Lhy0DxVQ_normal.jpg,181A1E,False,252429,http://abs.twimg.com/images/themes/theme9/bg.gif,1A1B1F,2FC2EF,,False,False,False,False,False,مظلوميتنا عبر الأزمان فاقت كل كلام…عزاؤنا دائم حتى ظهور القائم/ #موسى_شهيد #غُـرَبـاء_التُــرَاب #لبيگ_مـٓا_بقينـا /هكذا هي حياتنا:سفر فغربة ثم تربه/Visca Barça,False,False,2010-08-22 01:38:36
human,572195697,Abraham Mateo España🇪🇦,AbrahamMateoESP,106106,109232,3743,23200,112,https://t.co/e0yOE212z2,,,España,False,False,True,http://pbs.twimg.com/profile_images/1338526812096303104/IpW73ZGs_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1338526812096303104/IpW73ZGs_normal.jpg,FFFFFF,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,000000,89C9FA,,False,False,False,False,False,Club de fans oficial de @AbrahamMateo en España. Hazte socio en nuestra web.,False,False,2012-05-05 22:22:17
human,29844579,Actors Access,ActorsAccess,41327,132699,11921,15593,1338,https://t.co/TigaQnh54A,,,"Los Angeles, CA",False,False,True,http://pbs.twimg.com/profile_images/1151983165369544704/aA0BuRZT_normal.png,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1151983165369544704/aA0BuRZT_normal.png,000000,False,9F090B,http://abs.twimg.com/images/themes/theme1/bg.png,FFFFFF,D3222B,,False,False,False,False,False,"An Actors Access profile is free to set up & maintain & is THE profile seen by Studios, Networks & Casting. Largest, most diverse choice of professional talent.",False,False,2009-04-08 22:45:42
human,125448744,Adam Courtney,AdamCourtney123,44170,37780,12337,2130,44,https://t.co/Mpi8tjSzk6,,,"London, England",False,False,True,http://pbs.twimg.com/profile_images/1102755731089080320/buM4Zq7j_normal.jpg,True,https://abs.twimg.com/images/themes/theme14/bg.gif,333333,https://pbs.twimg.com/profile_images/1102755731089080320/buM4Zq7j_normal.jpg,EEEEEE,True,EFEFEF,http://abs.twimg.com/images/themes/theme14/bg.gif,131516,009999,,False,False,False,False,False,"Director @ Pineapple Entertainment, 4 Over Four, Wired Cork, Forexo Digital",False,False,2010-03-22 21:26:36
human,208651278,𝐀𝐃𝐑𝐈𝐀𝐍 𝐁𝐀𝐑𝐑𝐎𝐒 🇦🇷,AdrianbarrosJP,67026,92890,90412,41693,92,https://t.co/J33jSdylu8,,,RAWSON - CHUBUT,False,False,True,http://pbs.twimg.com/profile_images/1231242330277076992/AYpQAHCH_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1231242330277076992/AYpQAHCH_normal.jpg,FFFFFF,True,EFEFEF,http://abs.twimg.com/images/themes/theme1/bg.png,100F12,1B95E0,,False,False,False,False,False,"Rawson-Chubut.️
Político-Vecinalista. 
©Perfil Oficial® 🇦🇷 
Peña Azul y Oro Rawson 💙💛💙
https://t.co/88rkK6pTBr
Ig @Barrosadrian",False,False,2010-10-27 17:26:35
human,859000027011624960,ryan,AdvisableTweets,0,0,0,0,0,,,,,True,False,False,http://pbs.twimg.com/profile_images/859000557591183360/hzDook_7_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/859000557591183360/hzDook_7_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,,False,False,2017-05-01 11:02:20
human,14114267,Aftenposten,Aftenposten,80659,150445,2735,3414,1238,https://t.co/Gay55A4cMr,,,Norway,False,False,True,http://pbs.twimg.com/profile_images/1067390977663516673/B7mII_gx_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,303233,https://pbs.twimg.com/profile_images/1067390977663516673/B7mII_gx_normal.jpg,AEC2CC,False,CFDEE5,http://abs.twimg.com/images/themes/theme1/bg.png,3B94D9,0083C9,,False,False,False,False,False,"Aftenpostens offisielle Twitter-konto.

Tips oss på telefon 2286 eller på 2286@aftenposten.no.",False,False,2008-03-10 14:50:17
human,81225298,roubaram o óscar da fernanda montenegro,roubaramooscar,92514,711976,290,21577,0,,,,,False,False,True,http://pbs.twimg.com/profile_images/1344640566148083712/66xLUMHu_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,050305,https://pbs.twimg.com/profile_images/1344640566148083712/66xLUMHu_normal.jpg,FFFFFF,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,FFFFFF,000000,,False,False,False,False,False,Ainda há uma esperança que a tal academia vai se redimir por esse absurdo com ela e com Central do Brasil.,False,False,2009-10-09 23:04:39
human,2214647953,Ahmet Dönmez,AhmettDonmez,17299,126132,1649,3486,294,https://t.co/xL9JVCqMSa,,,,True,False,False,http://pbs.twimg.com/profile_images/1336725579589103624/VK58lE30_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1336725579589103624/VK58lE30_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Turkish Journalist / in Exile, Patreon: https://t.co/hy2nL6G6Jc Youtube: https://t.co/7DWRWHvS9d",False,False,2013-11-25 20:33:50
human,562445678,Nabil Lahrech,Aiekillu,42785,302358,378,23247,184,https://t.co/HuitsD4zoG,,,Montréal,False,False,True,http://pbs.twimg.com/profile_images/1231527413571608576/ORLpm9Gj_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1231527413571608576/ORLpm9Gj_normal.jpg,FFFFFF,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,000000,0084B4,,False,False,False,False,False,🇩🇿⚜🇨🇦 aussi sur @sousinfluencepc 📧:murielle@mn-management.com,False,False,2012-04-25 00:13:28
human,387844724,Aimée SAYAH إيميه الصيّاح,AimeeSayah,14976,159407,353,17880,131,,,,Lebanon,True,False,False,http://pbs.twimg.com/profile_images/1362252817218621442/l2JB7rwZ_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1362252817218621442/l2JB7rwZ_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,True,False,Actress & TV Host // ممثّلة ومقدّمة برامج                                  https://t.co/kYpYgfq62p,False,False,2011-10-09 19:26:14
human,737081035,Aj KLUI,AjKLUI,25998,197069,20,6420,55,https://t.co/vNbNu7H6ai,,,,True,False,True,http://pbs.twimg.com/profile_images/693442085853089792/nfoQY0D1_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/693442085853089792/nfoQY0D1_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,อาจารย์ขลุ่ย ( Facecook Page : Aj KLUI )     เป็น Air Traffic Controller / เจ้าหน้าที่ควบคุมจราจรทางอากาศ ✈️...และติว GATภาษาไทย📚📌😉,False,False,2012-08-04 17:12:26
human,48962805,Ajax1.nl,Ajax1nl,83574,98738,404,328,554,https://t.co/VeGcq10jEI,,,Amsterdam,False,False,True,http://pbs.twimg.com/profile_images/494092162246529025/DFw76PCS_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/494092162246529025/DFw76PCS_normal.jpeg,000000,True,C40C0C,http://abs.twimg.com/images/themes/theme1/bg.png,FFFFFF,870707,,False,False,False,False,False,Ajax1.nl - Het laatste nieuws over @AFCAjax - Official Ajax Fansite,False,False,2009-06-20 08:39:03
human,1490985685,Ajaz Khan,AjazkhanActor,23820,355004,402,31508,170,https://t.co/TQKD5imh3j,,,"Mumbai, India",False,False,True,http://pbs.twimg.com/profile_images/1361417275236962305/I_enMWC8_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1361417275236962305/I_enMWC8_normal.jpg,FFFFFF,True,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,False,False,False,True,False,"RT's/Likes are not endorsements. Timeline views, content and interactions are inoffensive. Peace-lover.",False,False,2013-06-07 18:05:24
